"","NGA","PolID","Duration","Pop","Terr","Hier","Gov","Infra","Info","Idea","MilTech","Complexity","Agri","Cap","PolName"
"868","Kachi Plain","AfDurrn",1.89209460269048,NA,6.25333800532611,4.25,4,4,16,13,39,1.88081359228079,1.46133333333333,NA,"Durrani Empire"
"869","Middle Ganga","InGangN",3.60195140413352,NA,NA,0.5,NA,0,0,0,0,-Inf,0.274292313463416,NA,"Neolithic Middle Ganga"
"909","Middle Ganga","InGangC",3.38003024796783,NA,NA,1.5,NA,0,0,0,1,0,0.391063850316602,NA,"Chalcolithic Middle Ganga"
"933","Middle Ganga","InMahaJ",2.43933269383026,NA,NA,4,5,3,3,5.5,25,1.61804809671209,0.990463140004249,4.47712125471966,"Mahajanapada era"
"935","Middle Ganga","InMahaJ",2.43933269383026,NA,NA,4,5,3,3,5.5,26,1.62838893005031,0.981149352028893,4.47712125471966,"Mahajanapada era"
"936","Middle Ganga","InMaury",2.03742649794062,7.77085201164214,6.60205999132796,5.5,8,12,15,13,35,1.91907809237607,0.976492458041215,5.20411998265593,"Mauryan Empire"
"938","Middle Ganga","InSunga",2.08635983067475,7.77085201164214,6.60205999132796,4,1,1,12,8,35,1.75587485567249,0.967178670065859,5.20411998265593,"Sunga Empire"
"939","Middle Ganga","InAyodE",1.99122607569249,NA,NA,NA,1,1,10,7,33,1.7160033436348,0.962521776078182,NA,"Kingdom of Ayodhya"
"943","Middle Ganga","InGupta",2.28780172993023,NA,5.92941892571429,6.75,4,4,14,9,35,1.81954393554187,0.942846398980242,5.17609125905568,"Gupta Dynasty"
"945","Middle Ganga","InMagad",1.7481880270062,NA,NA,NA,1,NA,8,8,35,1.7160033436348,0.933008710431273,NA,"Maghada"
"946","Middle Ganga","InKanau",2.11058971029925,NA,NA,5.5,5,1,9,9,29.5,1.72835378202123,0.928089866156788,5.07918124604763,"Kanauj"
"948","Middle Ganga","InGurjr",2.34242268082221,NA,6,NA,1,1,8,8,34,1.7160033436348,0.918252177607818,4.90308998699194,"Gurjar"
"949","Middle Ganga","InGurjr",2.34242268082221,NA,6,NA,1,1,8,8,34,1.7160033436348,0.913333333333334,4.85733249643127,"Gurjar"
"950","Middle Ganga","InGhdvl",2.04921802267018,NA,5.51188336097887,2.5,1,1,7,9,35,1.72427586960079,0.913333333333334,4.93449845124357,"Gahadavala"
"958","Deccan","InDecNL",3.17580163284828,NA,NA,1,0,1,1,3,7,1.07918124604762,0.153546323800853,NA,"Deccan - Neolithic"
"970","Deccan","InDecNL",3.17580163284828,NA,NA,1,0,1,1,3,7,1.07918124604762,0.171751441730042,NA,"Deccan - Neolithic"
"972","Deccan","InDecNL",3.17580163284828,NA,NA,1,0,1,1,3,7,1.07918124604762,0.174206677538475,NA,"Deccan - Neolithic"
"973","Deccan","InDecIA",2.95375969173323,2.8750612633917,NA,1,0,3,0,0.5,24,1.43933269383026,0.26078070944184,2.8750612633917,"Deccan - Iron Age"
"974","Deccan","InDecIA",2.95375969173323,2.8750612633917,NA,1,0,3,0,0.5,24,1.43933269383026,0.262605546867027,2.8750612633917,"Deccan - Iron Age"
"975","Deccan","InDecIA",2.95375969173323,2.8750612633917,NA,1.25,0,3,0,0.5,24,1.43933269383026,0.264430384292214,2.8750612633917,"Deccan - Iron Age"
"976","Deccan","InDecIA",2.95375969173323,4,NA,1.5,0,3,0,0.5,24,1.43933269383026,0.266887231913067,3.47712125471966,"Deccan - Iron Age"
"979","Deccan","InDecIA",2.95375969173323,4,NA,1.75,0,3,0,0.5,24,1.43933269383026,0.274257774775624,3.47712125471966,"Deccan - Iron Age"
"980","Deccan","InDecIA",2.95375969173323,4.35218251811136,NA,2,0,3,0,0.5,24,1.43933269383026,0.276714622396476,3.8750612633917,"Deccan - Iron Age"
"981","Deccan","InDecIA",2.95375969173323,4.35218251811136,NA,2,0,3,0,0.5,25,1.45484486000851,0.279171470017328,3.8750612633917,"Deccan - Iron Age"
"983","Deccan","InDecKg",2.01703333929878,NA,NA,3.25,3,1,4,13,31,1.7160033436348,0.710212913147582,NA,"Post-Mauryan Kingdoms"
"984","Deccan","InSataL",2.4814426285023,6.8750612633917,6.11394335230684,4.5,6,6,12,9,33,1.81954393554187,0.716355032199713,4.92427928606188,"Satavahana Empire"
"985","Deccan","InSataL",2.4814426285023,6.88930170250631,6.11394335230684,4.5,6,6,12,9,33,1.81954393554187,0.722497151251844,4.92427928606188,"Satavahana Empire"
"986","Deccan","InSataL",2.4814426285023,6.88930170250631,6.17609125905568,4.5,6,6,12,9,33,1.81954393554187,0.726414102793326,4.92427928606188,"Satavahana Empire"
"987","Deccan","InSataL",2.4814426285023,6.92941892571429,6.17609125905568,4.5,6,6,12,9,33,1.81954393554187,0.730331054334809,4.92427928606188,"Satavahana Empire"
"988","Deccan","InVakat",2.05690485133647,6.81291335664286,5.97772360528885,5,8,1,12,9,33,1.79934054945358,0.734248005876291,NA,"Vakataka Kingdom"
"990","Deccan","InKadam",1.94939000664491,NA,4.8750612633917,5,3,2,10,9,31,1.74036268949424,0.742081908959255,NA,"Kadamba Empire"
"991","Deccan","InChaBd",2.33243845991561,6.54715912132742,5.8750612633917,4.75,8,3,10,9,35,1.81291335664286,0.745998860500737,4.84509804001426,"Chalukyas of Badami"
"993","Deccan","InRasht",1.46239799789896,6.74036268949424,5.77815125038364,5,7,6,13.5,9,33,1.83569057149243,0.753832763583702,5,"Rashtrakuta Empire"
"995","Deccan","InChaKl",1.90848501887865,6.8750612633917,6.57978359661681,4.25,5,1,11,9,31,1.75587485567249,0.761666666666667,4.94200805302231,"Chalukyas of Kalyani"
"996","Deccan","InHoysa",1.78532983501077,NA,5.17609125905568,3.25,6.5,1,9,9,31,1.75204844781944,0.761666666666667,NA,"Hoysala Kingdom"
"997","Deccan","InKampi",1.47712125471966,NA,4.30102999566398,3,6.5,2,10,9,29,1.75204844781944,0.761666666666667,NA,"Kampili Kingdom"
"998","Deccan","InVijay",2.48995847942483,7.39794000867204,5.55630250076729,4,9,8,11,9,33,1.84509804001426,0.761666666666667,5,"Vijayanagara Empire"
"999","Deccan","InVijay",2.48995847942483,7.39794000867204,5.55630250076729,4,9,8,11,9,33,1.84509804001426,0.761666666666667,5.30102999566398,"Vijayanagara Empire"
"1002","Deccan","GbEmpr2",1.77815125038364,8.03140846425162,7.35602585719312,7.75,9,12,15,10,33,1.89762709129044,1.21866666666667,5.95424250943933,"Second British Empire"
"1003","Garo Hills","InGaroE",1.96378782734556,3.39794000867204,NA,1.5,0,0,2,4,17,1.36172783601759,0.334060627530364,3.39794000867204,"Early Garo"
"1004","Garo Hills","InGaroL",1.94448267215017,5.13987908640124,3.90308998699194,2.5,0,2,11,4,22,1.5910646070265,0.351046761133603,NA,"Late Garo"
"1005","Cambodian Basin","KhMekBA",2.84447717574568,NA,NA,1,0,0,0,0,7,0.845098040014257,0,2.17609125905568,"Bronze Age Cambodia"
"1012","Cambodian Basin","KhMekIA",2.85973856619715,NA,NA,2,0,0,0,0,15,1.17609125905568,0.226497342243147,2.17609125905568,"Iron Age Cambodia"
"1020","Cambodian Basin","KhFunaE",2.49692964807321,NA,5.40999057483219,3,7.5,7,14,9.5,26,1.80617997398389,1.03976357354393,3.30102999566398,"Funan I"
"1023","Cambodian Basin","KhFunaL",1.99563519459755,5.21748394421391,5.42193281327851,3.5,7,8,14.5,11,26,1.8228216453031,1.06343632773939,3.30102999566398,"Funan II"
"1024","Cambodian Basin","KhChenl",2.20682587603185,NA,5.72509452108147,3.75,8,7,13,11,25,1.80617997398389,1.07132724580454,4.77815125038364,"Chenla"
"1026","Cambodian Basin","KhAngkE",2.44247976906445,NA,5.96229686827674,5,9,10,16,11,32,1.89209460269048,1.44947877591313,5.60205999132796,"Early Angkor"
"1027","Cambodian Basin","KhAngkE",2.44247976906445,NA,5.96229686827674,5,9,10,16,11,32,1.89209460269048,1.46,NA,"Early Angkor"
"1028","Cambodian Basin","KhAngkC",2.14301480025409,6.17609125905568,5.97277889180762,5.5,9,11,16,11,33,1.90308998699194,1.46,5.94200805302231,"Classical Angkor"
"1029","Cambodian Basin","KhAngkC",2.14301480025409,6.17609125905568,5.97277889180762,5.5,9,11,16,14,33,1.91907809237607,1.46,5.94200805302231,"Classical Angkor"
"1030","Cambodian Basin","KhAngkL",2.32428245529769,6.17609125905568,6,5.5,8,10,17,10,33,1.89209460269048,1.46,5.94200805302231,"Late Angkor"
"1031","Cambodian Basin","KhAngkL",2.32428245529769,6.17609125905568,6,5.5,8,10,17,10,33,1.89209460269048,1.46,5.94200805302231,"Late Angkor"
"1032","Cambodian Basin","KhCambd",2.20682587603185,5.94200805302231,5.44715803134222,7.25,8,10,16,10,33,1.88649072517248,1.46,NA,"Khmer Kingdom"
"1033","Cambodian Basin","ThAyuth",2.2380461031288,NA,NA,5,7,7,14,12,31,1.85125834871908,1.5476,5.19033169817029,"Ayutthaya"
"1034","Cambodian Basin","ThAyuth",2.2380461031288,NA,NA,5,7,8,14,12,31,1.85733249643127,1.6352,5.19033169817029,"Ayutthaya"
"1035","Cambodian Basin","ThRattn",1.95904139232109,6.30102999566398,5.71021894258437,5,8,8,16,12,25,1.83884909073726,1.7228,4.8750612633917,"Rattanakosin"
"1036","Central Java","IdCJBun",2.95375969173323,NA,NA,1.5,NA,1,1,0,5,0.845098040014257,0.589516736519016,NA,"Java - Buni Culture"
"1037","Central Java","IdCJBun",2.95375969173323,NA,NA,1.5,NA,1,1,0,1,0.477121254719662,0.590628213857252,NA,"Java - Buni Culture"
"1038","Central Java","IdCJBun",2.95375969173323,NA,NA,1.5,NA,1,1,0,4,0.778151250383644,0.591739691195488,NA,"Java - Buni Culture"
"1042","Central Java","IdCJBun",2.95375969173323,NA,NA,1.5,NA,1,1,0,15,1.23044892137827,0.606487097829643,NA,"Java - Buni Culture"
"1045","Central Java","IdKalin",2.36361197989214,NA,NA,2.5,1,3,4,6.5,21,1.55022835305509,0.625273775766168,NA,"Kalingga Kingdom"
"1047","Central Java","IdKalin",2.36361197989214,NA,NA,2.5,1,3,4.5,6.5,21,1.55630250076729,0.637798227723852,NA,"Kalingga Kingdom"
"1048","Central Java","IdMedng",2.45788189673399,5.47712125471966,5.09691001300806,2.75,7,5,8,10,28,1.76342799356294,0.644060453702694,3,"Medang Kingdom"
"1049","Central Java","IdMedng",2.45788189673399,5.47712125471966,5.09691001300806,3.25,7,5,9,10,28,1.77085201164214,0.650322679681536,3,"Medang Kingdom"
"1051","Central Java","IdKedir",2.2380461031288,5.39794000867204,4.77815125038364,3.75,6,5,8,10,27,1.7481880270062,1.42735849056604,NA,"Kediri Kingdom"
"1052","Central Java","IdKedir",2.2380461031288,5.47712125471966,4.77815125038364,3.75,6,5,8,10,27,1.7481880270062,1.42735849056604,NA,"Kediri Kingdom"
"1053","Central Java","IdMajap",2.35602585719312,6.69897000433602,5.69897000433602,3.75,9,6,10,11,24,1.77815125038364,1.42735849056604,5.17609125905568,"Majapahit Kingdom"
"1056","Central Java","IdMatrm",2.13033376849501,6.51188336097887,5,3.25,9,5,7,14,32,1.82607480270083,1.513,NA,"Mataram Sultanate"
"1058","Kapuasi Basin","IdBrokE",2.28103336724773,2.41912930774198,NA,1,0,0,3,9,14,1.41497334797082,0.212451915789474,2.41912930774198,"Iban - Pre-Brooke"
"1060","Kapuasi Basin","IdBrokL",2.16136800223497,NA,5.09499490094461,2.5,1,1,5,9,25,1.61278385671974,0.235214621052632,2.41912930774198,"Iban - Brooke Raj and Colonial"
"1061","Middle Yellow River Valley","CnPeili",3.30081279411812,NA,NA,1,0,1,0,0,6,0.845098040014257,0.271383711205563,3.39794000867204,"Peiligang"
"1081","Middle Yellow River Valley","CnYngsh",3.30081279411812,4.30102999566398,NA,2,0,1,1,0,11,1.11394335230684,0.300305887474653,2.54406804435028,"Yangshao"
"1101","Middle Yellow River Valley","CnLngsh",3.04139268515822,NA,3.24303804868629,3.5,0,5,4,1,15,1.39794000867204,0.228658104872432,4.09691001300806,"Longshan"
"1105","Middle Yellow River Valley","CnLngsh",3.04139268515822,NA,3.24303804868629,3.5,0,5,4,1,15,1.39794000867204,0.21921147479006,4.54406804435028,"Longshan"
"1113","Middle Yellow River Valley","CnErlit",2.29885307640971,4.83250891270624,4.17609125905568,3.5,2.5,3,6.5,1,17,1.47712125471966,0.202156701456116,3.66745295288995,"Erlitou"
"1114","Middle Yellow River Valley","CnErlit",2.29885307640971,4.83250891270624,4.17609125905568,3.5,2.5,3,6.5,1,17,1.47712125471966,0.200714287350923,4.38021124171161,"Erlitou"
"1115","Middle Yellow River Valley","CnErlig",2.60097289568675,6.39794000867204,5.57403126772772,3.5,2.5,5,6,2,21,1.56229286445647,0.19927187324573,4.31175386105575,"Erligang"
"1119","Middle Yellow River Valley","CnShang",2.3096301674259,6.69897000433602,6,3.75,5,6,9,2,27,1.69019608002851,0.193502216824957,3.60205999132796,"Late Shang"
"1121","Middle Yellow River Valley","CnWZhou",2.39794000867204,7.02118929906994,5.92941892571429,4.75,8,8,13,3,31,1.79934054945358,0.19061738861457,5,"Western Zhou"
"1122","Middle Yellow River Valley","CnWZhou",2.39794000867204,7.13033376849501,5.92941892571429,4.75,8,8,13,3,31,1.79934054945358,0.190153333256957,5.09691001300806,"Western Zhou"
"1124","Middle Yellow River Valley","CnJinSA",2.48429983934679,NA,5.20411998265593,4,10,8,15,3,32,1.83250891270624,0.473063056354325,NA,"Jin State - Spring and Autumn Period"
"1127","Middle Yellow River Valley","CnWeiWS",2.42324587393681,NA,4.95424250943933,4.75,9,8,12,5,34,1.83250891270624,0.469582641172225,NA,"Wei State - Warring States Period"
"1129","Middle Yellow River Valley","CnWHan*",2.32428245529769,7.72015930340596,6.38614210893082,6.75,8.5,11,17,7.5,35,1.89762709129044,0.934524728768316,5.51188336097887,"Western Han"
"1130","Middle Yellow River Valley","CnWHan*",2.32428245529769,7.72015930340596,6.659631011607,6.75,8.5,11,17,7.5,35,1.89762709129044,0.932204451980249,5.51188336097887,"Western Han"
"1131","Middle Yellow River Valley","CnWHan*",2.32428245529769,7.72015930340596,6.69170020829016,6.75,8.5,11,17,7.5,35,1.89762709129044,0.929884175192182,5.51188336097887,"Western Han"
"1132","Middle Yellow River Valley","CnEHan*",2.28780172993023,7.3223809876229,6.81291335664286,6.5,10.5,12,16,7.5,35,1.90848501887865,0.929825059860002,5.6232492903979,"Eastern Han"
"1133","Middle Yellow River Valley","CnEHan*",2.28780172993023,7.69955032028404,6.59350758933177,6.5,9.5,12,16,7.5,35,1.90308998699194,0.929765944527822,5,"Eastern Han"
"1134","Middle Yellow River Valley","CnErJin",1.7160033436348,NA,6.65321251377534,7.5,8,10,17,8.5,34,1.88930170250631,0.929706829195642,5.77815125038364,"Western Jin"
"1135","Middle Yellow River Valley","CnNWei*",2.23299611039215,NA,5.69897000433602,5.75,6,9,18,9,36,1.89209460269048,0.929647713863462,5.77815125038364,"Northern Wei"
"1136","Middle Yellow River Valley","CnNWei*",2.23299611039215,7.50514997831991,6.24870873560092,5.75,6,9,18,9,35,1.88649072517248,0.929588598531282,5.77815125038364,"Northern Wei"
"1137","Middle Yellow River Valley","CnSui**",1.55630250076729,7.66275783168157,6.48429983934679,4.5,8.5,10,17,10,37,1.91645394854993,0.929529483199102,5.69897000433602,"Sui Dynasty"
"1138","Middle Yellow River Valley","CnTangE",2.15836249209525,7.56820172406699,6.69019608002851,6.5,10,12,17,10.5,37,1.93701610746481,0.929470367866922,6,"Early Tang Dynasty"
"1139","Middle Yellow River Valley","CnTangL",2.15836249209525,7.67669360962487,6.55630250076729,5.75,11,12,17,11,39,1.95424250943932,0.929411252534742,6,"Later Tang Dynasty"
"1140","Middle Yellow River Valley","CnTangL",2.15836249209525,7.84509804001426,6.61278385671974,5.75,11,12,17,11,39,1.95424250943932,0.929352137202562,NA,"Later Tang Dynasty"
"1141","Middle Yellow River Valley","CnNSong",2.22010808804005,7.90308998699194,6.47224435267347,7.25,11,12,18,8,38,1.93951925261862,0.929293021870382,5.69897000433602,"Northern Song"
"1142","Middle Yellow River Valley","CnNSong",2.22010808804005,7.90308998699194,6.36172783601759,7.25,11,12,18,8,38,1.93951925261862,0.929293021870382,6,"Northern Song"
"1143","Middle Yellow River Valley","CnLrJin",2.02938377768521,7.69460519893357,6.55630250076729,5,11,9,18,8,36,1.91381385238372,0.929293021870382,NA,"Later Jin"
"1144","Middle Yellow River Valley","CnYuan*",1.98227123303957,7.86180613325088,7.24303804868629,7.5,11,10,18,12,37,1.94448267215017,0.929293021870382,5.90308998699194,"Yuan Dynasty"
"1145","Middle Yellow River Valley","CnMing*",2.43933269383026,7.80326621629648,6.5910646070265,6,8,11,18,11,40,1.94448267215017,0.929293021870382,5.17609125905568,"Ming Dynasty"
"1146","Middle Yellow River Valley","CnMing*",2.43933269383026,7.70679200707397,6.65801139665711,6,8,11,18,11,40,1.94448267215017,0.929293021870382,5.82736927305382,"Ming Dynasty"
"1147","Middle Yellow River Valley","CnMing*",2.43933269383026,8,6.56288738129388,6,9,11,18,11,40,1.94939000664491,1.11515162624446,5.8488047010518,"Ming Dynasty"
"1148","Middle Yellow River Valley","CnQingE",2.17897694729317,8.07918124604763,7.11727129565576,7,10,12,18,11,39,1.95424250943932,1.30101023061853,5.87238938841782,"Early Qing"
"1149","Middle Yellow River Valley","CnQingL",2.06445798922692,8.46982201597816,7.05307844348342,7,11,12,18,9,39,1.94939000664491,1.48686883499261,5.94982505909083,"Late Qing"
"1150","Middle Yellow River Valley","CnQingL",2.06445798922692,8.5327543789925,7.05307844348342,7,11,12,18,9,39,1.94939000664491,1.67272743936669,6.01676599888904,"Late Qing"
"1151","Kansai","JpJomo1",3.64335396197686,NA,NA,1,0,0,0,0,6,0.778151250383644,NA,NA,"Incipient Jomon"
"1195","Kansai","JpJomo2",3.59095323518799,NA,NA,1.5,0,0,0,0,5,0.698970004336019,0,NA,"Initial Jomon"
"1234","Kansai","JpJomo3",3.25503116334555,2.84509804001426,NA,1.5,0,1,0,0,5,0.778151250383644,0,2.65321251377534,"Early Jomon"
"1252","Kansai","JpJomo4",2.99956548822598,NA,NA,2,0,1,1,0,6,0.903089986991944,0,2.65321251377534,"Middle Jomon "
"1262","Kansai","JpJomo5",3.11360915107303,2.84509804001426,NA,2,0,1,0,0,5,0.778151250383644,0,2.65321251377534,"Late Jomon "
"1275","Kansai","JpJomo6",2.95375969173323,2.84509804001426,NA,1.5,0,1,0,0,4,0.698970004336019,0,2.65321251377534,"Final Jomon "
"1284","Kansai","JpYayoi",2.73957234445009,3.35218251811136,NA,1.75,1,2,5,0,17,1.39794000867204,0.375,3.17609125905568,"Kansai - Yayoi Period"
"1288","Kansai","JpYayoi",2.73957234445009,3.35218251811136,NA,1.75,1,2,5,0.5,21,1.46982201597816,0.375,3.17609125905568,"Kansai - Yayoi Period"
"1289","Kansai","JpYayoi",2.73957234445009,3.35218251811136,NA,1.75,1,2,5,1,21,1.47712125471966,0.375,3.17609125905568,"Kansai - Yayoi Period"
"1290","Kansai","JpKofun",2.45788189673399,5.24303804868629,5.09691001300806,3.5,3,4,5,2,25,1.5910646070265,0.375,NA,"Kansai - Kofun Period"
"1291","Kansai","JpKofun",2.45788189673399,5.24303804868629,5.09691001300806,3.5,3,4,9,2,28,1.66275783168157,0.375,NA,"Kansai - Kofun Period"
"1292","Kansai","JpKofun",2.45788189673399,5.39794000867204,5.09691001300806,3.5,3,5,11,2,29,1.69897000433602,0.375,NA,"Kansai - Kofun Period"
"1293","Kansai","JpAsuka",2.23299611039215,6.24303804868629,5.09691001300806,4.75,9,8,10,11.5,30,1.83569057149243,0.375,NA,"Kansai - Asuka Period"
"1294","Kansai","JpAsuka",2.23299611039215,6.39794000867204,5.09691001300806,4.75,9,8,10,11.5,30,1.83569057149243,0.4875,NA,"Kansai - Asuka Period"
"1297","Kansai","JpHeian",2.5910646070265,6.60205999132796,5.43933269383026,4.5,9,9,17,12.5,33,1.90579588036787,0.65,5.30102999566398,"Kansai - Heian Period"
"1298","Kansai","JpHeian",2.5910646070265,6.69897000433602,5.43933269383026,4.5,9,9,17,12.5,33,1.90579588036787,0.65,5.30102999566398,"Kansai - Heian Period"
"1299","Kansai","JpHeian",2.5910646070265,6.67669360962487,5.43933269383026,4.5,9,9,17,12.5,33,1.90579588036787,0.65,5.24303804868629,"Kansai - Heian Period"
"1300","Kansai","JpHeian",2.5910646070265,6.77085201164214,5.43933269383026,4.5,9,9,17,12.5,33,1.90579588036787,0.65,5.24303804868629,"Kansai - Heian Period"
"1301","Kansai","JpKamak",2.17026171539496,6.77085201164214,5.46982201597816,5.75,8,10,14,12,34,1.89209460269048,1.3,5.13830269816628,"Kamakura Shogunate"
"1302","Kansai","JpKamak",2.17026171539496,6.77451696572855,5.46982201597816,5.75,8,10,13,12,34,1.88649072517248,1.3,5.17609125905568,"Kamakura Shogunate"
"1303","Kansai","JpAshik",2.11394335230684,7.09691001300806,5.46982201597816,6.25,8,12,15,10,31,1.88081359228079,1.3,5.17609125905568,"Ashikaga Shogunate"
"1304","Kansai","JpSengk",2,7.17609125905568,4.17609125905568,4.75,4,2,9,12,35,1.79239168949825,1.3,4.60205999132796,"Japan - Sengoku Jidai"
"1305","Kansai","JpAzMom",1.53147891704226,7.34242268082221,5.46982201597816,5,6,11,16,10,37,1.90308998699194,1.378,5.47712125471966,"Japan - Azuchi, Momoyama"
"1306","Kansai","JpTokgw",2.42324587393681,7.46239799789896,5.46982201597816,6.5,10,12,18,10,38,1.94448267215017,1.456,5.75614982178095,"Tokugawa Shogunate"
"1307","Kansai","JpTokgw",2.42324587393681,7.44715803134222,5.46982201597816,6.5,10,12,18,10,38,1.94448267215017,1.534,6.14612803567824,"Tokugawa Shogunate"
"1308","Southern China Hills","CnHQngL",2.28780172993023,5.24303804868629,4.00432137378264,2.5,0,3,3,10,27,1.63346845557959,2.1030842611336,3.8750612633917,"Hmong - Late Qing"
"1309","Southern China Hills","CnHChin",1.65321251377534,NA,NA,1.5,0,4,5,9,21,1.5910646070265,2.21002074898785,NA,"Hmong - Early Chinese"
"1310","Big Island Hawaii","Hawaii1",2.29885307640971,NA,3.37106786227174,1,1,0,0,5,0,0.778151250383644,0.644396551724138,NA,"Hawaii I"
"1312","Big Island Hawaii","Hawaii2",2.65224634100332,3.72015930340596,3.35218251811136,1.5,0,0,1,5,0,0.778151250383644,0.644396551724138,NA,"Hawaii II"
"1313","Big Island Hawaii","Hawaii2",2.65224634100332,4.00432137378264,3.35218251811136,1.5,0,0,1,5,0,0.778151250383644,0.644396551724138,NA,"Hawaii II"
"1314","Big Island Hawaii","Hawaii2",2.65224634100332,4.24551266781415,3.35218251811136,1.5,0,1,1,5,0,0.845098040014257,3.25,NA,"Hawaii II"
"1315","Big Island Hawaii","Hawaii2",2.65224634100332,4.55630250076729,3.35218251811136,1.5,0,1,1,5,0,0.845098040014257,3.25,NA,"Hawaii II"
"1316","Big Island Hawaii","Hawaii2",2.65224634100332,NA,3.35218251811136,1.5,0,0,1,5,0,0.778151250383644,3.25,NA,"Hawaii II"
"1317","Big Island Hawaii","Hawaii3",2.10380372095596,5.0746336182969,3.97772360528885,3,2,2.5,1,6,11,1.35218251811136,3.25,NA,"Hawaii III"
"1318","Big Island Hawaii","USKameh",1.61278385671974,5.07918124604763,4.19865708695442,3.5,3.5,1.5,2,6,15,1.44715803134222,3.25,NA,"Kingdom of Hawaii - Kamehameha Period"
"1319","Oro PNG","PgOrokE",2.17318626841227,NA,NA,2,0,1,4,4,12,1.32221929473392,1.1826,2.84509804001426,"Orokaiva - Pre-Colonial"
"1320","Oro PNG","PgOrokL",1.76342799356294,3.95424250943932,4.35793484700045,1.5,6,4,12,11,17,1.69897000433602,1.1826,2.84509804001426,"Orokaiva - Colonial"
"1321","Chuuk Islands","FmTrukE",2.04139268515822,NA,NA,1.5,0,1,1,5,8,1.17609125905568,2.92,2.17609125905568,"Chuuk - Early Truk"
"1322","Chuuk Islands","FmTrukL",1.79239168949825,3.96378782734556,2.10380372095596,3,4,3,10,10,16,1.63346845557959,2.92,NA,"Chuuk - Late Truk"
"1323","Valley of Oaxaca","MxTieLa",2.39619934709574,NA,NA,1,0,0,0,0,7,0.845098040014257,0.143267195792557,2.31281182621209,"Oaxaca - Tierras Largas"
"1326","Valley of Oaxaca","MxSanGu",2.65224634100332,NA,NA,1.75,0,0,0,1,7,0.903089986991944,0.183537642232605,3.14097916347697,"Oaxaca - San Jose"
"1330","Valley of Oaxaca","MxRosar",2.29885307640971,3.17609125905568,2.43933269383026,2.25,0,0,4,4,6,1.14612803567824,0.384390969606022,3,"Oaxaca - Rosario"
"1332","Valley of Oaxaca","MxAlb1E",2.29885307640971,4.17609125905568,3.11394335230684,1.25,0,1,4,2.5,8,1.19033169817029,0.515143538226308,3.30102999566398,"Early Monte Alban I"
"1333","Valley of Oaxaca","MxAlb1E",2.29885307640971,4.17609125905568,3.11394335230684,1.25,0,1,4,2.5,8,1.19033169817029,0.55,3.72263392253381,"Early Monte Alban I"
"1334","Valley of Oaxaca","MxAlb1L",2.29885307640971,4.74036268949424,3.69897000433602,2,3,3,4,2.5,8,1.31175386105575,0.59626097215008,4.23552844690755,"Monte Alban Late I"
"1336","Valley of Oaxaca","MxAlb2*",2.47567118832443,4.65321251377534,4.30102999566398,2,4,3,4,2.5,8,1.33243845991561,0.678098488395727,4.16136800223498,"Monte Alban II"
"1339","Valley of Oaxaca","MxAlb3A",2.47567118832443,NA,4.06069784035361,3.5,2,3,4,1,9,1.27875360095283,0.811967773878221,4.35218251811136,"Monte Alban III"
"1342","Valley of Oaxaca","MxAlb3B",2.60097289568675,3.92698517943781,NA,3,4,2,5,1,9,1.32221929473392,0.952194431831997,4.35218251811136,"Monte Alban IIIB and IV"
"1345","Valley of Oaxaca","MxAlb3B",2.60097289568675,3.92698517943781,NA,2,4,2,5,1,9,1.32221929473392,1.11272446738822,4.35218251811136,"Monte Alban IIIB and IV"
"1346","Valley of Oaxaca","MxAlb5*",2.79239168949825,3.97687704938344,NA,2.5,3,0,4,1,13,1.32221929473392,1.16573419417739,3.86999400012174,"Monte Alban V"
"1355","Basin of Mexico","MxArch*",3.60195140413352,NA,NA,0.5,0,0,1,0,1,0.301029995663981,0,NA,"Archaic Basin of Mexico"
"1375","Basin of Mexico","MxArch*",3.60195140413352,NA,NA,0.5,0,0,1,0,4,0.698970004336019,0,NA,"Archaic Basin of Mexico"
"1395","Basin of Mexico","MxInitl",2.90254677931399,NA,NA,0.5,0,0,1,0,3,0.602059991327962,0.0435849911445164,3.90308998699194,"Initial Formative Basin of Mexico"
"1401","Basin of Mexico","MxInitl",2.90254677931399,NA,NA,1,0,0,1,0,3,0.602059991327962,0.143267195792557,3.90308998699194,"Initial Formative Basin of Mexico"
"1403","Basin of Mexico","MxFormE",2.60097289568675,NA,NA,2,0,1,3,0,6,1,0.169980992482992,3.39794000867204,"Early Formative Basin of Mexico"
"1406","Basin of Mexico","MxFormE",2.60097289568675,NA,NA,2,0,2,3,0,6,1.04139268515822,0.325224762653804,3.39794000867204,"Early Formative Basin of Mexico"
"1407","Basin of Mexico","MxFormM",2.60097289568675,NA,NA,2,0,2,3,0,6,1.04139268515822,0.354741356063237,3.60205999132796,"Middle Formative Basin of Mexico"
"1411","Basin of Mexico","MxFormL",2.47567118832443,NA,NA,1.75,2,3,3,0,12,1.30102999566398,0.55,4.30102999566398,"Late Formative Basin of Mexico"
"1414","Basin of Mexico","MxFormT",2.29885307640971,NA,NA,1.75,2,4,3,0,12,1.32221929473392,0.678098488395727,4.30102999566398,"Terminal Formative Basin of Mexico"
"1415","Basin of Mexico","MxFormT",2.29885307640971,NA,NA,1.75,2,4,3,0,12,1.32221929473392,0.724950956738775,4.69897000433602,"Terminal Formative Basin of Mexico"
